starRating,Gender_Numeric,Year,cleaned_text,sentiment_score,word_count,avg_word,sentiment_label,sentiment_ml,sentiment
2,2,2023,ive known campsite since 2001 tradition camping every year family carnival good today value are abusive get ready pay r750 itubaina brand soda daily rate expensive can not take food drink near pool absurd swimming pool bathroom need maintenance around 5 pm employee start throwing water without even whether people nearby not expelling guest today worth anymore unfortunately back,0.037499999999999985,59,5.4576271186440675,Neutral,1,0
5,2,2020,wonderful best,1.0,2,6.5,Positive,2,0
4,2,2023,love tour welcoming team,0.5,4,5.25,Neutral,1,0
5,3,2019,great facility top notch staff,0.65,5,5.2,Positive,2,0
5,1,2019,beautiful place excellent walk family contact nature,0.925,7,6.571428571428571,Positive,2,0
5,1,2019,fun place family good lot activity child,0.5,7,4.857142857142857,Neutral,1,0
5,1,2021,excellent,1.0,1,9.0,Positive,2,0
5,1,2020,best camping know,1.0,3,5.0,Positive,2,0
5,1,2019,great place lot activity kid,0.8,5,4.8,Positive,2,0
3,3,2019,already better,0.5,2,6.5,Neutral,1,0
5,1,2018,great camping lot attraction child good price vacancy motor home zip line giant water slide heated pool fishing playground several pool,0.375,21,5.476190476190476,Neutral,1,0
5,1,2020,best camping ive ever seen wonderful,1.0,6,5.166666666666667,Positive,2,0
4,1,2017,family campingnice place great infrastructure bestno loud soundsgreat place relax,0.45,10,7.2,Neutral,1,0
4,1,2020,good environment beautiful 4 swimming pool one heated big space paintball fishing site rent chalet stay inn too problem lack communication employee know explain thing well customer trash can spread around place better signage place,0.5125,35,5.628571428571429,Positive,2,0
4,1,2018,good place,0.7,2,4.5,Positive,2,0
4,3,2018,cozy quiet place policy silence 10 pm guarantee peaceful sleep enjoy best camping offer next day,0.2416666666666667,16,5.0625,Neutral,1,0
5,2,2018,good service nice facility,0.6499999999999999,4,5.75,Positive,2,0
5,2,2017,sensational place simple organized clean well maintained liked,0.4083333333333333,8,6.875,Neutral,1,0
5,2,2022,wonderful place super quiet family friendly want rest right place mention wonderful coffee lunch top staff,0.4991496598639456,16,5.6875,Neutral,1,0
5,2,2018,good place clean helpful friendly staff good fishing snack bar good restaurant good swimming pool,0.5902777777777778,15,5.533333333333333,Positive,2,0
5,2,2018,simple cozy chalet wonderful food leisure pool good definitely back,0.3,10,5.8,Neutral,1,0
5,1,2018,familiar well taken care of,0.375,5,4.6,Neutral,1,0
5,1,2019,great place family lot greenery swimming pool peaceful place ideal relaxing family,0.65,12,5.916666666666667,Positive,2,0
5,1,2019,great place privileged nature,0.8,4,6.5,Positive,2,0
5,3,2018,love,0.5,1,4.0,Neutral,1,0
4,3,2018,great place,0.8,2,5.0,Positive,2,0
5,2,2018,loved place cant wait go back,0.35,6,4.0,Neutral,1,0
1,2,2021,112 0937 deia id like make complaint ive camping ive customer many year took guest away disappointed 112 0938 deia breakfast poor table dirty staff sitting chatting thing ran out even replace it share juice 4 112 0940 deia lunchtime employee rude rude simple dish without seasoning wanted pastel egg left food plate leave embarrassed speaking highly camp disappointed,-0.2490909090909091,59,5.237288135593221,Negative,0,0
3,2,2020,place beautiful big im going start talking map look like 1 year old drew it find chalet arrived precisely well signposted chalet number alternative correct number interfered lot u locating it finally arrived chalet negative point dirty stove dirty oven even so pan kitchen utensil cabin lot hair floor dirty double mattress also super dirty nervous mite must live there wiring old see many wire spliced together shower also patch cold drop keep falling patch pipe shower also ant bathroom drain dirty value chalet also high 190 reais per day thats week restaurant also expensive 22 reais coffee adult dish also expensive water 3 reais cash discount value telephone service terrible positive point 3 swimming pool another one child childrens one working lot greenery see teius many bird toucan people restaurant really nice rating 10 treated u well,-0.07572121212121212,138,5.144927536231884,Negative,0,0
4,2,2021,good place loved suggestion put table camping site would help well,0.7,11,5.090909090909091,Positive,2,0
5,2,2021,,0.0,1,0.0,Neutral,1,0
5,2,2021,best gift beginning year want more,0.75,6,4.833333333333333,Positive,2,0
5,2,2021,good place camping many attraction child 4 swimming pool court fishing ground 2 restaurant bathroom clean campsite petfriendly,0.5222222222222223,18,6.055555555555555,Positive,2,0
5,2,2021,showww back often good breakfast lunchwell varied attentive staff,0.3666666666666667,9,6.333333333333333,Neutral,1,0
5,2,2021,really like there third time ive there food part good price affordable,0.3,12,4.916666666666667,Neutral,1,0
4,2,2018,moment tranquility relaxation,0.0,3,9.0,Neutral,1,0
5,2,2019,magnificent,1.0,1,11.0,Positive,2,0
5,2,2022,wonderful place clean beautiful people whenever go,0.7388888888888889,7,6.285714285714286,Positive,2,0
5,2,2021,cozy chalet,-0.19999999999999998,2,5.0,Negative,0,0
4,2,2019,peaceful quiet familiar place,0.20833333333333334,4,6.5,Neutral,1,0
5,2,2021,wonderful place highly recommend it,0.58,5,6.2,Positive,2,0
5,1,2021,top,0.5,1,3.0,Neutral,1,0
4,1,2021,great place rest meeting family friend tasty meal recommend,0.8,9,5.666666666666667,Positive,2,0
5,1,2019,wonderful camping show ball service super attentive take person wheelchairspecial attention word gratitude,0.5777777777777778,13,7.230769230769231,Positive,2,0
4,1,2017,familyfriendly good food chalet tent area daily rate good price,0.4666666666666666,10,5.4,Neutral,1,0
4,2,2021,nice place leisure option thing left restaurant open later fishing restaurant many option menu expensive,0.10000000000000002,15,6.0,Neutral,1,0
5,2,2021,well wooded placegood restadmire landscapegood breakfastgood lunchall good,0.7,8,8.375,Positive,2,0
5,2,2020,wonderful,1.0,1,9.0,Positive,2,0
5,2,2020,good,0.7,1,4.0,Positive,2,0
5,2,2018,recommend nature swimming pool fishing great environment relax buffet meet need good variety,0.75,13,6.153846153846154,Positive,2,0
5,2,2019,wonderful highly recommended,0.58,3,8.666666666666666,Positive,2,0
5,2,2020,good price lot thing do advised checkin water slide sauna working,0.7,11,5.0,Positive,2,0
5,1,2020,lovely place lovely,0.5,3,5.666666666666667,Neutral,1,0
5,2,2020,good great structure everything clean well sanitized wonderful pool loved it,0.7133333333333333,11,6.0,Positive,2,0
5,2,2020,best cleanliness service natural beauty recommend,0.55,6,7.333333333333333,Positive,2,0
4,2,2020,good option spend day family friend like camping stayed inn comfort infrastructure recommend,0.7,13,6.153846153846154,Positive,2,0
1,1,2020,place nice restaurant terrible attraction need improved,-0.2,7,7.0,Negative,0,0
5,1,2022,life lightning cant waste time whenever eternal companion mrcia,-0.2,9,6.111111111111111,Negative,0,0
5,1,2019,top,0.5,1,3.0,Neutral,1,0
5,1,2018,best place get peace tranquility differentiated service,1.0,7,7.0,Positive,2,0
5,1,2018,great place spend weekend day several pool excellent service,0.6,9,5.777777777777778,Positive,2,0
4,1,2020,good accommodation day camp,0.7,4,6.0,Positive,2,0
5,2,2020,good liked everything,0.6499999999999999,3,6.333333333333333,Positive,2,0
5,2,2019,excellent structure bathroom always clean great camping area family atmosphere good living entertainment area worth going family,0.6333333333333334,17,6.588235294117647,Positive,2,0
5,1,2019,great place go family,0.8,4,4.5,Positive,2,0
5,1,2021,super family highly recommend,0.24666666666666665,4,6.5,Neutral,1,0
2,2,2019,better year ago place bit abandoned restaurant expensive nightly rate too price match camping trip monitor team leaf something desired good thing going family child peaceful,0.2375,26,5.6923076923076925,Neutral,1,0
5,1,2019,top,0.5,1,3.0,Neutral,1,0
5,1,2019,great space leisure family stayed inn everything new clean comfortable restaurant great food option lake snack bar portion snack excelent reception,0.5006060606060606,21,6.0476190476190474,Positive,2,0
3,3,2019,good service,0.7,2,5.5,Positive,2,0
5,1,2018,amazing service good structure worth it even day,0.5333333333333333,8,5.125,Positive,2,0
5,1,2023,excellent space camping good swimming pool delicious food staff willing help,0.7375,11,6.0,Positive,2,0
5,2,2018,soul day again good wonderful place staff super attentive everyone concierge restaurant staff maintenance staff without exception back sure,0.4888888888888889,19,6.368421052631579,Neutral,1,0
5,2,2022,great camping motorhome too,0.8,4,6.0,Positive,2,0
1,2,2023,none ive called three time one answer return respond whatsapp leaf lot desired,0.0,13,5.076923076923077,Neutral,1,0
4,2,2018,connect good cozy,0.25,3,5.0,Neutral,1,0
4,2,2023,difficulty making reservation would interesting improve customer service aspect however campsite large several activity explore food well served several vegetarian option breakfast lunch camping offer fun activity child young adult senior loved water aerobics class made experience meaningful made u connect other,0.22892857142857145,42,6.476190476190476,Neutral,1,0
5,1,2018,great place amenity hot water light water point next tent beautiful chalet cheap food addition wellmaintained pool,0.45,17,5.764705882352941,Neutral,1,0
5,2,2016,quiet pleasant place lot greenery,0.36666666666666664,5,5.8,Neutral,1,0
5,1,2018,pleasant,0.7333333333333333,1,8.0,Positive,2,0
5,2,2018,good,0.7,1,4.0,Positive,2,0
5,1,2019,liked camping great place camp,0.7,5,5.2,Positive,2,0
5,1,2019,good relax enjoy family,0.55,4,5.0,Positive,2,0
4,2,2019,went see liked,0.6,3,4.0,Positive,2,0
5,2,2019,good,0.7,1,4.0,Positive,2,0
5,1,2019,nature present life here,0.0,4,5.25,Neutral,1,0
4,1,2019,bathroom clean little pricey size campsite bathroom battery stall,0.08958333333333335,9,6.333333333333333,Neutral,1,0
4,1,2021,give juice delivery driver,0.0,4,5.75,Neutral,1,0
4,1,2018,great place,0.8,2,5.0,Positive,2,0
3,1,2023,punctual observation lack maintenance pool lot algae pool cloudy water attentive restaurant staff clean restaurant pleasant place plenty nature first station camper well wooded nice space plenty shade saw new pool built might even interesting due fact bigger pool,0.31792929292929295,39,5.769230769230769,Neutral,1,0
5,1,2018,unbelievable,-0.25,1,12.0,Negative,0,0
5,1,2021,really like place,0.2,3,5.0,Neutral,1,0
5,1,2021,good go family,0.7,3,4.0,Positive,2,0
5,1,2019,amazing qualified staff friendly everything good,0.5583333333333333,6,7.166666666666667,Positive,2,0
4,2,2021,nice place,0.6,2,4.5,Positive,2,0
4,3,2021,great place spend family weekend good camping equipment lack light point community kitchen otherwise work well,0.6333333333333333,16,5.9375,Positive,2,0
5,1,2021,place simply wonderful anyone looking family rescue highly recommended,0.58,9,6.888888888888889,Positive,2,0
4,1,2018,good camping,0.7,2,5.5,Positive,2,0
5,1,2022,good place spend time family family atmosphere also accepts pet,0.7,10,5.4,Positive,2,0
5,1,2022,beautiful place clean cool see next time,0.3916666666666667,7,4.857142857142857,Neutral,1,0
5,1,2021,venture fishing spot restaurant fishing spot sell wonderful portion,1.0,9,6.555555555555555,Positive,2,0
5,1,2019,simply amazing,0.6000000000000001,2,6.5,Positive,2,0
1,1,2020,bad structure sauna work day called cold think spend restaurant site terrible food horrible salad sour one one bad experience,-0.6916666666666665,20,5.3,Negative,0,0
3,1,2018,water heated pool cold even speaking reception weekend heated pool camping good chalet seem little abandoned,-0.029166666666666674,16,5.8125,Negative,0,0
4,1,2017,wonderful place camped campiratas group organized,1.0,6,7.333333333333333,Positive,2,0
5,1,2018,good place,0.7,2,4.5,Positive,2,0
5,1,2018,top,0.5,1,3.0,Neutral,1,0
5,2,2021,loved,0.7,1,5.0,Positive,2,0
5,2,2021,always wonderful to camp amoverde cheer nature,1.0,7,5.714285714285714,Positive,2,0
5,2,2019,quiet familyfriendly location 4 swimming pool one heated structure organized restaurant fishing chalet camping area,0.0,15,6.733333333333333,Neutral,1,0
5,2,2016,wonderful quiet top line,0.5,4,5.25,Neutral,1,0
3,2,2019,place beautiful nature beautiful chalet ok offer basic negative point establishment open seemingly unlimited day use made stay holiday pleasant pool crowded another issue safety water slide monitor apparently trained release person previous one left risk area incident stay fortunately serious,0.19848484848484846,41,6.170731707317073,Neutral,1,0
5,2,2020,great infrastructure friendly people welleducated staff definitely back,0.39166666666666666,8,8.0,Neutral,1,0
5,2,2023,great structure fair price,0.75,4,5.75,Positive,2,0
5,2,2019,love much amazing service,0.55,4,5.5,Positive,2,0
5,1,2019,great recommend 100,0.8,3,5.666666666666667,Positive,2,0
3,1,2022,good structure service evaluation lost one star due barbecue area vip chalet leaf lot desired,0.2875,15,5.266666666666667,Neutral,1,0
5,1,2019,good great pool great service good cleanliness,0.75,7,5.714285714285714,Positive,2,0
4,1,2019,great camping option good structure camping family,0.75,7,6.285714285714286,Positive,2,0
5,2,2019,wonderful place,1.0,2,7.0,Positive,2,0
5,2,2018,super cozy place,0.06666666666666667,3,4.666666666666667,Neutral,1,0
5,2,2018,wonderful super nominate without word show,0.6666666666666666,6,6.166666666666667,Positive,2,0
5,2,2021,without doubt incredible start finish hope come back soon im already counting hour wonderful rest inside little house cloth roof recommend 100000 time everyone,0.428125,24,5.666666666666667,Neutral,1,0
4,2,2019,great value money camping beautiful place tree good walking swimming pool restaurant fishing ground among thing family atmosphere super pleasant,0.6833333333333333,20,6.25,Positive,2,0
5,1,2018,excellent location great service great place meet fun,0.725,8,5.75,Positive,2,0
5,1,2019,great accommodation,0.8,2,9.0,Positive,2,0
5,1,2019,great environment,0.8,2,8.0,Positive,2,0
4,1,2019,used tent camping lot shady place wellmaintained 220v socket lot place barbecue worth taking meat grill take food especially drink 9 mineral water lot option child fun monitor game water slide look simple mess go glass tie swim trunk bikini well lot cool pool there wellorganized fishing spot little expensive select mess well reserved overall go really worth it,-0.03365384615384616,59,5.1525423728813555,Negative,0,0
4,1,2019,good good structure bathroom bathing toilet great pool insane water slide lol,0.3277777777777778,12,5.5,Neutral,1,0
5,1,2016,one best option camping around so paulo nice pool child activity,0.8,11,4.909090909090909,Positive,2,0
4,3,2019,top,0.5,1,3.0,Neutral,1,0
5,2,2020,wonderful much better imagined everything clean plant super well cared for quiet familiar breakfast perfect lunch good want relax perfect place large lake fishingi highly recommend first time ill back soon price accommodation also super affordable staff wonderful education super attentive hope meet owner congratulate place cozy gratitude,0.3824185463659148,48,6.083333333333333,Neutral,1,0
5,2,2020,top portion shrimp value money amazing,0.55,6,5.5,Positive,2,0
5,1,2020,great camping recommend everyone,0.8,4,7.25,Positive,2,0
4,1,2018,great place spend weekend barbecue swimming pool,0.8,7,6.0,Positive,2,0
5,1,2018,great camping guesthouse monitor,0.8,4,7.25,Positive,2,0
5,2,2020,great beautiful clean wonderful place,0.7541666666666667,5,6.6,Positive,2,0
5,1,2020,accommodation comfortable apartment chalet breakfast wellkept place swimming pool restaurant fishing ground area camping trailer motorhomes,0.4,16,7.75,Neutral,1,0
5,1,2020,great service special person,0.5785714285714286,4,6.25,Positive,2,0
3,1,2017,ok,0.5,1,2.0,Neutral,1,0
5,1,2018,magnificent camping sun hat well managed place lively monitor plenty water there shortage water tap summer infrastructure envy several support point barbecue camper several chalet bathroom shower scattered around restaurant canteen game room fun is waterslide zip line swimming pool sauna bocce ball paintball playground wonderful fishing spot canteen afternoon beef rib made like fire ground charged portion charm congratulation,0.2909090909090909,60,6.166666666666667,Neutral,1,0
5,1,2020,cool,0.35,1,4.0,Neutral,1,0
5,2,2020,clean well taken care of,0.3666666666666667,5,4.0,Neutral,1,0
4,2,2018,place beautiful lot nature several attraction wellkept tidy space adequate structure team work day great night lack vigilance staff move around place command respect several people making mess 10pm early hour morning even called reception patrolman came help mess continued happen again two night stayed like that,0.2592592592592593,47,5.680851063829787,Neutral,1,0
5,2,2018,good loved,0.7,2,4.5,Positive,2,0
5,2,2018,super organized structured place family atmosphere fair price definitely come back another time,0.2583333333333333,13,6.384615384615385,Neutral,1,0
5,2,2018,good place,0.7,2,4.5,Positive,2,0
5,2,2020,good would stay month,0.7,4,4.5,Positive,2,0
4,2,2023,good experience pleasant place good recreation child old facility good condition equivalent costbenefit,0.5866666666666666,13,7.0,Positive,2,0
4,1,2018,calm place,0.30000000000000004,2,4.5,Neutral,1,0
5,1,2018,great beloved wife were loving it infrastructure 10,0.7000000000000001,8,5.5,Positive,2,0
5,1,2018,sensational,0.6666666666666666,1,11.0,Positive,2,0
5,1,2017,perfect place relax family,1.0,4,5.75,Positive,2,0
5,1,2021,totally different camping ive ever to worth every penny paid huge well maintained place several swimming pool including heated bar polite staff several clean bathroom among others,0.1777777777777778,27,5.666666666666667,Neutral,1,0
4,1,2018,great experience,0.8,2,7.5,Positive,2,0
5,1,2021,beautiful organized clean attentive dedicated staff,0.5388888888888889,6,7.666666666666667,Positive,2,0
5,2,2018,workplace love wonderful place,0.75,4,6.75,Positive,2,0
5,1,2018,great service perfect place family laser,0.9,6,5.833333333333333,Positive,2,0
5,2,2018,always good,0.7,2,5.0,Positive,2,0
5,1,2018,family environment two sauna heated pool well served reception,0.0,9,6.0,Neutral,1,0
5,1,2021,loved much fun,0.5,3,4.0,Neutral,1,0
5,1,2022,top ideal family,0.7,3,4.666666666666667,Positive,2,0
5,1,2018,two word sensational,0.6666666666666666,3,6.0,Positive,2,0
3,1,2023,good shame cant go pool night,0.7,6,4.0,Positive,2,0
5,1,2021,good,0.7,1,4.0,Positive,2,0
5,1,2015,family atmosphere beautiful,0.85,3,8.333333333333334,Positive,2,0
5,1,2018,excellent,1.0,1,9.0,Positive,2,0
5,1,2022,excellent place,1.0,2,7.0,Positive,2,0
5,1,2018,excellent place camp,1.0,3,6.0,Positive,2,0
5,1,2017,one best camping brazil welcoming staff top structure,0.75,8,5.75,Positive,2,0
5,1,2018,excellent,1.0,1,9.0,Positive,2,0
5,3,2018,good,0.7,1,4.0,Positive,2,0
5,2,2018,loved camping clean organized good structure,0.5888888888888889,6,6.5,Positive,2,0
4,1,2018,good place camp excellent infrastructure,0.85,5,7.2,Positive,2,0
5,1,2018,beautiful place great weekend staff top notch ive worked security guard guarantee good safe place whole family,0.5916666666666667,17,5.529411764705882,Positive,2,0
5,1,2018,beautiful place lot thing do sauna pool good food,0.7749999999999999,9,4.555555555555555,Positive,2,0
5,2,2018,great service even clientele atmosphere friendship hospitality felt safe child met lot people coming place year ill back soon,0.2,19,5.631578947368421,Neutral,1,0
5,2,2021,went visit wonderful recommend anyone want relax nature lot leisure,1.0,10,5.8,Positive,2,0
5,3,2018,1 time good,0.7,3,3.0,Positive,2,0
5,2,2018,great,0.8,1,5.0,Positive,2,0
5,2,2020,great place spend season excelent reception wellstructured chalet,0.8,8,7.25,Positive,2,0
4,2,2020,amazing place polite staff good mealsthey could pay attention electrical part light room working arrived shower leaked water side heat up,0.5666666666666668,21,5.571428571428571,Positive,2,0
4,2,2021,large campsite plenty area camping clean well maintained bathroom 5 pool small end crowding people big fishery familiar excellent child,0.28432539682539687,20,5.8,Neutral,1,0
4,1,2018,route good one kilometer left gps indicated bad street pas although better option without going bumpy street,0.12500000000000003,17,5.411764705882353,Neutral,1,0
5,1,2018,good great fishing spot good camping,0.7333333333333334,6,5.166666666666667,Positive,2,0
5,1,2023,liked everything much signage arrive night,0.4,6,6.166666666666667,Neutral,1,0
5,2,2023,great environment place rest,0.8,4,6.25,Positive,2,0
5,3,2023,wonderful like always,1.0,3,6.333333333333333,Positive,2,0
5,1,2023,large camping infrastructure camping motorhome addition several swimming pool 1 heated complete leisure area adult child,0.10357142857142856,16,6.5625,Neutral,1,0
5,1,2016,great place,0.8,2,5.0,Positive,2,0
5,1,2017,good,0.7,1,4.0,Positive,2,0
5,1,2020,great,0.8,1,5.0,Positive,2,0
5,1,2022,good top notch,0.6,3,4.0,Positive,2,0
5,1,2021,personally stay better went work winter waterslide disabled weekday discovered heated pool tasty breakfast lunch hmmm included rate want go back family,0.075,22,5.909090909090909,Neutral,1,0
5,2,2023,there liked it mainly heated pool,0.3833333333333333,6,4.666666666666667,Neutral,1,0
5,2,2023,amazing place good highly recommend,0.48666666666666664,5,6.2,Neutral,1,0
5,2,2023,used day use amazed beautiful,0.85,5,5.0,Positive,2,0
5,2,2023,ive three time spend day staff super friendly front desk cheerful explain u work staff restaurant snack bar super friendly too loved recreation staff always activity including age walk fun calmer child quiet already know right lol niece loved it lot fun coolest thing near top pool song played lively fun sometimes staff even activity inside pool like dancing game really nice noisy mix music time,0.3530812324929971,66,5.03030303030303,Neutral,1,0
5,1,2023,interesting place chalet camping area pool area game room lake fishing,0.04999999999999999,11,5.454545454545454,Neutral,1,0
5,1,2019,best camping region,1.0,3,5.666666666666667,Positive,2,0
5,1,2018,wonderful,1.0,1,9.0,Positive,2,0
5,2,2023,excellent,1.0,1,9.0,Positive,2,0
5,3,2019,good,0.7,1,4.0,Positive,2,0
5,1,2017,wonderful place fair price,0.85,4,5.75,Positive,2,0
4,1,2018,good simple good value money,0.4666666666666666,5,4.8,Neutral,1,0
5,2,2019,show,0.0,1,4.0,Neutral,1,0
5,2,2018,great,0.8,1,5.0,Positive,2,0
3,2,2023,went camping area plenty space clean bathroom swimming pool many dayuse usersi think price high daily camping rate r7000,0.25666666666666665,19,5.368421052631579,Neutral,1,0
4,2,2021,good place good food lot people pandemic,0.7,7,4.857142857142857,Positive,2,0
5,2,2019,good,0.7,1,4.0,Positive,2,0
5,3,2019,great camping,0.8,2,6.0,Positive,2,0
4,1,2019,nice place cozy chalet good facility,0.3666666666666667,6,5.166666666666667,Neutral,1,0
5,2,2019,good atmosphere excellent service suitable family,0.75,6,7.333333333333333,Positive,2,0
3,1,2019,nice place lot space,0.6,4,4.25,Positive,2,0
4,1,2018,good place spend weekend,0.7,4,5.25,Positive,2,0
4,1,2018,stayed familiar camping love suggestion greater flexibility checkin checkout especially day low demand,0.275,13,6.923076923076923,Neutral,1,0
5,1,2018,great,0.8,1,5.0,Positive,2,0
4,1,2018,good enjoyed visiting interesting village,0.5666666666666667,5,7.4,Positive,2,0
5,2,2018,wonderful place great come family quiet safe middle nature cold heated pool dry wet sauna zip line tobogganing playground restaurant fishing much more highly recommend,0.21933333333333332,25,5.72,Neutral,1,0
5,1,2018,top,0.5,1,3.0,Neutral,1,0
5,1,2018,tasty,0.0,1,5.0,Neutral,1,0
4,1,2019,good place relax,0.7,3,4.666666666666667,Positive,2,0
5,1,2019,nice place infrastructure bathroom restaurant swimming pool fishing much more,0.55,10,6.8,Positive,2,0
5,4,2018,good great place rest great service wonderful pool excellent breakfast lunch excellent fishing wonderful service best left another weekend,0.8111111111111111,19,6.315789473684211,Positive,2,0
5,1,2018,great camping recommend everyone among best ive to,0.9,8,5.375,Positive,2,0
5,1,2017,congratulation service reception grade 10 camping fantastic top beautiful place green pool good toboggan show kid make party first time camping already want go back lol mention community kitchen help lot go tent top girlfriend like most already seeing day return dnv thank much keep up,0.4090909090909091,46,5.217391304347826,Neutral,1,0
5,2,2017,really liked good vip chalet location back soon,0.4333333333333333,8,5.0,Neutral,1,0
5,2,2017,family atmosphere peaceful recreation team 10,0.25,6,6.666666666666667,Neutral,1,0
5,1,2016,good,0.7,1,4.0,Positive,2,0
5,1,2019,great spot anyone looking wellstructured campsite like farm hotel ideal place,0.8500000000000001,11,6.090909090909091,Positive,2,0
5,1,2019,beautiful immaculate attentive kind staff,0.6166666666666667,5,7.4,Positive,2,0
5,1,2017,great option child adequate infrastructure,0.5666666666666667,5,7.6,Positive,2,0
5,1,2018,clean organized,0.3666666666666667,2,7.0,Neutral,1,0
5,1,2021,excellent place family fishing wonderful chalet good cost,0.9,8,6.25,Positive,2,0
5,1,2020,great good family,0.75,3,5.0,Positive,2,0
2,3,2019,wonderful camping fee increased lot 35 50 heavy take family,0.4,10,5.0,Neutral,1,0
4,3,2019,nice place,0.6,2,4.5,Positive,2,0
4,2,2019,great service delicious homemade food pleasant quiet place heated pool suitable temperature cold day,0.4138888888888888,14,6.214285714285714,Neutral,1,0
5,3,2019,excellent,1.0,1,9.0,Positive,2,0
4,1,2019,good rest beautiful location,0.7749999999999999,4,6.25,Positive,2,0
5,1,2019,good,0.7,1,4.0,Positive,2,0
3,3,2019,heated outdoor pool serve dinner,0.0,5,5.6,Neutral,1,0
5,2,2022,wonderful place impeccable perfect meal loved always come back sure,0.6583333333333333,10,5.8,Positive,2,0
4,3,2022,highly recommend my husband rented chalet loved it reception meal everything wonderful well back soon,0.46499999999999997,15,5.8,Neutral,1,0
5,2,2022,incredible place connect nature great leisure option family delicious food restaurant wonderful service,0.925,13,7.0,Positive,2,0
5,3,2022,good,0.7,1,4.0,Positive,2,0
5,2,2022,want tranquility peace wonderful place,1.0,5,6.8,Positive,2,0
5,2,2022,weve going place 20 year always wonderful love it,0.75,9,4.555555555555555,Positive,2,0
5,2,2018,wonderful place super recommend chalet cute really worth,0.5333333333333333,8,6.125,Positive,2,0
5,2,2022,great place pleasant atmosphere excellent food welldeserved rest,0.8444444444444444,8,7.125,Positive,2,0
5,2,2023,beautiful cozy place well located perfect spend amazing day family service great,0.61,12,5.75,Positive,2,0
5,2,2017,calm familiar beautiful,0.5083333333333333,3,7.0,Positive,2,0
5,2,2023,went year ago love place clean spacious stay home worth,0.3888888888888889,10,4.6,Neutral,1,0
2,1,2020,allow cooler near pool camping absurd visited campsite again sad problem cooler continued turbaina soft drink r750 thought absurd changing room bathroom maintained bathroom near pool closed sad really liked campsite,-0.13333333333333336,31,5.967741935483871,Negative,0,0
4,1,2021,place nice whether camping fishing simply beer friend,0.3,8,5.75,Neutral,1,0
5,2,2021,love place super family friendly atmosphere super delicious good breakfast delicious food,0.6059523809523809,12,6.5,Positive,2,0
5,2,2017,goodprivileged naturefresh air tranquility,0.0,4,9.75,Neutral,1,0
5,2,2019,first experience camper loved highly recommend,0.36999999999999994,6,6.833333333333333,Neutral,1,0
5,2,2016,wonderful call great service,0.9,4,6.25,Positive,2,0
5,2,2021,wonderful experience good place family healthy environment safe clean organized water socket sink light security thank everything ill back soon,0.37083333333333335,20,6.2,Neutral,1,0
5,2,2016,family atmosphere beautiful place good food excellent service recommend,0.85,9,7.0,Positive,2,0
4,2,2021,loved beautiful place,0.7749999999999999,3,6.333333333333333,Positive,2,0
5,2,2021,excellent infrastructure,1.0,2,11.5,Positive,2,0
5,2,2022,great option looking rest peace good food lot fun enjoyed lot family i,0.575,13,4.461538461538462,Positive,2,0
5,1,2022,excellent place especially family thing weekend price go 50 reais 60 per person think unfair,0.16666666666666666,15,5.2,Neutral,1,0
5,1,2022,great camping great structure especially family child,0.5333333333333333,7,6.714285714285714,Positive,2,0
5,1,2022,nice quiet place spend time friend family,0.3,7,5.0,Neutral,1,0
5,3,2018,cozy place happy people,0.30000000000000004,4,5.0,Neutral,1,0
5,2,2022,great reception beautiful cozy place everything organized many leisure option definitely come back often one suggestion 2 year old baby went missed childrens playground pool area maybe childrens pool something like that that everything perfect start finish,0.38125,37,5.945945945945946,Neutral,1,0
5,1,2021,family atmosphere,0.0,2,8.0,Neutral,1,0
1,1,2020,went holiday 10122020 thought would reduced capacity informed phone full holiday ive to lack social distancing swimming pool full rule number people worried cooler near pool known gone left home thinking safe place rule people,0.2222222222222222,35,5.485714285714286,Neutral,1,0
1,1,2018,poor infrastructure enough employee abusive price offered,-0.2,7,7.285714285714286,Negative,0,0
5,1,2021,beautiful place,0.85,2,7.0,Positive,2,0
1,1,2021,family 2 adult 3 year old child idea enter friday leave sunday asked entry could around noon friday informed additional daily charge would charged entry 6pm conversation stopped there thanks,0.1,30,5.366666666666666,Neutral,1,0
5,1,2020,great place quiet well maintained impeccable chalet,0.5166666666666667,7,6.428571428571429,Positive,2,0
4,1,2021,yes,0.0,1,3.0,Neutral,1,0
5,1,2021,good place good food liked lot,0.6666666666666666,6,4.166666666666667,Positive,2,0
5,2,2021,top wonderful place relax,0.75,4,5.5,Positive,2,0
5,1,2021,good good service,0.7,3,5.0,Positive,2,0
4,1,2021,good cool place,0.5249999999999999,3,4.333333333333333,Positive,2,0
1,2,2021,come intention harming place come vent great regret regular customer many manager attitude generally frustrating realize really care customer lining pocket matter always camp tent cost 55 reais day far good disabled uncle help wheelchair walker cant get tent wanted take fun however call find provide affordable chalet one without breakfast lunch included one night flexible come making exception person disability wow sometimes lot empty chalet cost nothing empathetic charge fair amount know offer chalet inn package breakfast lunch included friday sunday 590 reais stay unreal something could fairer value sleep establishment u clearly caring customer lost client big fan place even introduced place many different people business know lose customer lose one lose others customer could take reflect,0.20625000000000002,119,5.739495798319328,Neutral,1,0
5,1,2021,beautiful place great structure,0.825,4,7.0,Positive,2,0
5,1,2019,rested ate well ive several time recommend place,0.0,8,5.125,Neutral,1,0
